incident_id,date,category,severity_level,sla_breached,time_to_resolve_hours,root_cause,region,channel,subsystem,is_repeated_incident,financial_impact_usd
7390,2023-11-24,Settlement Delay,High,No,2.5,Vendor Delay,EMEA,Web,Payments Gateway,0,16395.54
4376,2023-11-24,Settlement Delay,Low,Yes,8.1,System Error,APAC,Web,Data Warehouse,0,483.13
5600,2023-11-24,Settlement Delay,Medium,No,10.2,Network Issue,APAC,Branch,Authentication Server,0,2432.66
4447,2023-11-24,Settlement Delay,Low,No,16.9,User Error,North America,Branch,Core Banking,0,1825.09
7491,2023-11-24,Payments,High,Yes,8.4,System Error,EMEA,Web,Customer Onboarding,0,623.04
178,2023-11-24,Login/Authentication,Low,No,6.4,Vendor Delay,North America,Mobile,Customer Onboarding,0,3545.1
3703,2023-11-24,Fraud Alert,Medium,No,15.1,Vendor Delay,LATAM,API,Core Banking,0,2996.11
6293,2023-11-24,Account Update,High,Yes,10.3,Policy Exception,LATAM,Web,Core Banking,0,575.05
5331,2023-11-24,Funds Transfer,Critical,No,11.1,Vendor Delay,North America,Branch,Customer Onboarding,0,324.71
4030,2023-11-24,Card Transactions,Low,Yes,10.6,Network Issue,LATAM,Web,Data Warehouse,0,2283.27
1340,2023-11-24,API Failure,Low,No,8.9,Vendor Delay,APAC,API,Customer Onboarding,0,13.91
1477,2023-11-24,Account Update,Low,No,11.6,System Error,APAC,API,Risk Scoring Engine,0,2155.08
7726,2023-11-24,Payments,High,No,3.7,Policy Exception,LATAM,Branch,Risk Scoring Engine,0,14100.76
3230,2023-11-24,Fraud Alert,High,No,11.1,Configuration Issue,LATAM,Mobile,Core Banking,1,605.25
8715,2023-11-24,Card Transactions,Low,No,9.6,Vendor Delay,North America,Branch,Payments Gateway,1,2774.39
10106,2023-11-24,Fraud Alert,High,Yes,10.5,Configuration Issue,LATAM,Branch,Data Warehouse,0,1901.32
6867,2023-11-24,Fraud Alert,Low,No,16.6,Network Issue,APAC,Branch,Authentication Server,0,1336.58
8639,2023-11-24,Funds Transfer,Low,No,7.7,User Error,APAC,API,Risk Scoring Engine,1,1596.17
9812,2023-11-24,Payments,Low,No,7.0,Vendor Delay,North America,Mobile,Authentication Server,0,14015.75
2860,2023-11-24,Card Transactions,Low,No,8.0,System Error,APAC,Branch,Core Banking,0,757.68
2490,2023-11-24,Login/Authentication,Medium,No,10.1,Configuration Issue,EMEA,Web,Core Banking,0,2295.43
10518,2023-11-24,Login/Authentication,Low,No,11.1,Vendor Delay,APAC,Branch,Core Banking,0,1464.07
1164,2023-11-24,Account Update,Low,Yes,5.8,Configuration Issue,LATAM,Mobile,Payments Gateway,0,878.76
8945,2023-11-24,Fraud Alert,Low,No,11.1,User Error,EMEA,Branch,Risk Scoring Engine,0,1644.4
10024,2023-11-24,Card Transactions,Low,No,1.9,User Error,LATAM,API,Risk Scoring Engine,0,1623.35
4979,2023-11-25,Payments,Low,Yes,17.4,Network Issue,North America,Web,Payments Gateway,0,1738.41
2382,2023-11-25,Account Update,Low,No,14.4,System Error,LATAM,API,Risk Scoring Engine,0,558.78
11762,2023-11-25,Account Update,Low,No,6.6,System Error,North America,Mobile,Customer Onboarding,0,2407.76
984,2023-11-25,Settlement Delay,High,No,0.5,User Error,LATAM,API,Core Banking,0,1530.77
10909,2023-11-25,Fraud Alert,High,No,13.4,Network Issue,LATAM,Web,Core Banking,0,1427.27
11170,2023-11-25,Fraud Alert,High,No,12.2,Configuration Issue,EMEA,Branch,Customer Onboarding,0,1236.92
179,2023-11-25,Account Update,Critical,Yes,14.5,Configuration Issue,APAC,API,Data Warehouse,0,346.05
851,2023-11-25,API Failure,Low,Yes,5.9,Network Issue,North America,Mobile,Core Banking,0,2755.61
6703,2023-11-25,Fraud Alert,Low,No,0.8,System Error,APAC,Web,Authentication Server,1,2517.1
11447,2023-11-25,Payments,Medium,Yes,8.7,Policy Exception,North America,Branch,Customer Onboarding,0,21779.44
2029,2023-11-25,Card Transactions,Low,No,13.5,Configuration Issue,LATAM,Web,Customer Onboarding,1,2696.77
1816,2023-11-25,Login/Authentication,Low,No,5.0,Configuration Issue,APAC,Mobile,Risk Scoring Engine,0,2358.47
10604,2023-11-25,API Failure,High,No,10.3,Configuration Issue,LATAM,Branch,Risk Scoring Engine,0,350.12
10146,2023-11-25,Settlement Delay,Low,Yes,11.6,Network Issue,EMEA,Branch,Customer Onboarding,1,2703.99
3054,2023-11-25,Fraud Alert,High,No,11.8,System Error,LATAM,Web,Customer Onboarding,0,177.13
4437,2023-11-25,Funds Transfer,Low,No,10.4,Vendor Delay,APAC,Branch,Payments Gateway,0,22750.57
7065,2023-11-25,Fraud Alert,Low,No,12.8,User Error,North America,API,Authentication Server,0,1100.32
4021,2023-11-25,Account Update,High,Yes,5.4,Vendor Delay,APAC,Web,Core Banking,1,566.61
7354,2023-11-25,Funds Transfer,Medium,No,7.4,Vendor Delay,EMEA,API,Authentication Server,0,2381.62
4128,2023-11-25,Login/Authentication,High,No,0.7,System Error,APAC,Mobile,Core Banking,0,1312.49
10306,2023-11-25,Funds Transfer,Critical,No,12.3,System Error,North America,Branch,Core Banking,0,2546.63
8058,2023-11-25,Card Transactions,Low,Yes,9.4,Configuration Issue,LATAM,Mobile,Risk Scoring Engine,0,601.07
11924,2023-11-25,Account Update,Medium,No,12.8,System Error,APAC,Web,Payments Gateway,0,2564.55
1848,2023-11-26,Card Transactions,Low,No,7.6,Vendor Delay,EMEA,Mobile,Customer Onboarding,0,2076.46
8684,2023-11-26,Funds Transfer,Low,No,20.2,Vendor Delay,LATAM,API,Authentication Server,0,28396.06
8555,2023-11-26,Payments,Low,No,18.8,User Error,North America,API,Authentication Server,0,1006.15
11191,2023-11-26,Fraud Alert,Low,No,8.2,Vendor Delay,LATAM,Mobile,Customer Onboarding,0,1458.98
11263,2023-11-26,Funds Transfer,Low,Yes,15.9,Configuration Issue,APAC,Branch,Data Warehouse,0,1703.18
3768,2023-11-26,Card Transactions,Low,No,12.3,Policy Exception,EMEA,Branch,Customer Onboarding,0,2305.19
5045,2023-11-26,API Failure,Low,No,10.1,User Error,North America,API,Customer Onboarding,0,983.6
6609,2023-11-26,Fraud Alert,Low,No,5.4,Policy Exception,LATAM,API,Data Warehouse,0,2663.64
479,2023-11-26,Login/Authentication,Low,No,7.7,System Error,EMEA,Branch,Data Warehouse,0,956.27
8600,2023-11-26,Account Update,Medium,No,7.2,Policy Exception,EMEA,Branch,Customer Onboarding,0,1133.75
11151,2023-11-26,Account Update,Low,No,7.4,Configuration Issue,LATAM,API,Core Banking,0,2753.85
1617,2023-11-26,API Failure,High,No,17.8,Policy Exception,North America,API,Core Banking,1,1661.23
3696,2023-11-26,Funds Transfer,Medium,No,14.9,Network Issue,APAC,Web,Risk Scoring Engine,0,1324.77
1871,2023-11-26,Settlement Delay,Low,Yes,6.5,Network Issue,LATAM,Web,Data Warehouse,0,1835.58
970,2023-11-26,Settlement Delay,Low,Yes,6.6,Network Issue,APAC,API,Payments Gateway,0,1736.93
6705,2023-11-26,API Failure,High,No,8.6,Network Issue,North America,Web,Payments Gateway,1,930.97
5996,2023-11-26,Card Transactions,Low,No,10.0,Policy Exception,North America,API,Payments Gateway,0,1021.38
11946,2023-11-26,Fraud Alert,Critical,No,6.6,System Error,APAC,Web,Core Banking,0,1349.3
11677,2023-11-26,Login/Authentication,High,No,3.1,Policy Exception,APAC,Branch,Risk Scoring Engine,0,205.29
7215,2023-11-26,Card Transactions,Medium,Yes,6.8,Configuration Issue,EMEA,Mobile,Customer Onboarding,0,1624.28
10782,2023-11-26,Card Transactions,High,No,13.1,Network Issue,LATAM,API,Data Warehouse,0,1493.39
11099,2023-11-26,Card Transactions,Medium,No,13.5,Configuration Issue,APAC,Branch,Payments Gateway,0,43591.27
8267,2023-11-26,API Failure,Low,Yes,12.3,Network Issue,EMEA,Mobile,Data Warehouse,0,800.04
5661,2023-11-26,Payments,Low,No,11.3,User Error,LATAM,Mobile,Data Warehouse,0,1867.94
9680,2023-11-26,Account Update,Medium,No,10.2,System Error,LATAM,Branch,Customer Onboarding,1,1884.81
1733,2023-11-26,Card Transactions,Low,No,14.1,System Error,APAC,Branch,Core Banking,0,364.29
9332,2023-11-26,Payments,Medium,No,11.9,Policy Exception,North America,Web,Risk Scoring Engine,0,2312.26
10434,2023-11-26,Login/Authentication,Low,Yes,8.0,Network Issue,LATAM,API,Payments Gateway,0,2518.55
9896,2023-11-26,Account Update,Low,No,9.7,Configuration Issue,APAC,Web,Authentication Server,0,1296.57
11356,2023-11-26,API Failure,Low,No,8.5,User Error,APAC,Mobile,Data Warehouse,0,1936.31
11620,2023-11-26,Payments,Low,No,8.0,Vendor Delay,North America,API,Payments Gateway,0,2004.33
6188,2023-11-26,Login/Authentication,Low,No,5.7,Configuration Issue,North America,Web,Risk Scoring Engine,0,2333.62
2647,2023-11-26,Account Update,Medium,No,10.1,Network Issue,APAC,API,Risk Scoring Engine,0,1710.88
1652,2023-11-26,Login/Authentication,Medium,No,6.1,System Error,APAC,Branch,Authentication Server,0,2089.27
4118,2023-11-27,Funds Transfer,Low,No,8.0,System Error,North America,Mobile,Data Warehouse,0,45727.53
3920,2023-11-27,Settlement Delay,High,No,13.8,Vendor Delay,EMEA,Web,Customer Onboarding,0,377.17
5447,2023-11-27,Login/Authentication,High,No,8.7,Configuration Issue,North America,Web,Authentication Server,0,949.36
3477,2023-11-27,API Failure,Low,No,11.2,Vendor Delay,EMEA,Web,Payments Gateway,0,1644.84
9474,2023-11-27,Fraud Alert,Low,No,6.7,User Error,North America,Mobile,Customer Onboarding,0,32444.76
293,2023-11-27,Login/Authentication,High,No,15.0,Vendor Delay,LATAM,Web,Payments Gateway,0,2835.41
5254,2023-11-27,Fraud Alert,Low,Yes,14.5,User Error,North America,Branch,Payments Gateway,0,801.93
11441,2023-11-27,API Failure,Medium,No,6.4,Network Issue,EMEA,API,Authentication Server,0,1424.0
6754,2023-11-27,Payments,Low,No,9.9,Policy Exception,EMEA,Web,Data Warehouse,0,210.67
10537,2023-11-27,Card Transactions,Low,Yes,6.0,Configuration Issue,EMEA,Web,Risk Scoring Engine,0,1374.18
4849,2023-11-27,Settlement Delay,Low,Yes,5.7,Configuration Issue,APAC,API,Core Banking,0,305.78
9119,2023-11-27,Fraud Alert,Low,No,10.3,Network Issue,LATAM,Branch,Data Warehouse,1,6343.77
11657,2023-11-27,Fraud Alert,Low,No,7.6,Configuration Issue,APAC,API,Customer Onboarding,0,1933.32
8997,2023-11-27,API Failure,Medium,No,11.8,Policy Exception,EMEA,Branch,Customer Onboarding,0,605.43
5935,2023-11-27,Funds Transfer,Low,No,8.9,User Error,LATAM,Branch,Payments Gateway,0,1493.36
5168,2023-11-28,Login/Authentication,Medium,No,14.9,Configuration Issue,North America,API,Core Banking,0,135.49
9098,2023-11-28,Payments,Medium,Yes,5.8,Vendor Delay,APAC,API,Risk Scoring Engine,0,31.43
7974,2023-11-28,Funds Transfer,Low,No,14.0,Configuration Issue,EMEA,Web,Risk Scoring Engine,1,1110.73
183,2023-11-28,Fraud Alert,Medium,No,9.1,User Error,EMEA,Branch,Customer Onboarding,1,1716.98
9976,2023-11-28,Card Transactions,Medium,No,3.6,Network Issue,APAC,Mobile,Data Warehouse,1,2682.4
912,2023-11-28,Login/Authentication,Medium,No,13.9,Vendor Delay,EMEA,Branch,Data Warehouse,1,273.43
11177,2023-11-28,Account Update,Low,Yes,10.0,Policy Exception,EMEA,Branch,Core Banking,0,1597.53
6191,2023-11-28,Card Transactions,Low,Yes,5.0,Network Issue,APAC,Mobile,Risk Scoring Engine,0,1330.0
11549,2023-11-28,Funds Transfer,Low,No,15.0,System Error,EMEA,Web,Data Warehouse,0,13545.04
5287,2023-11-28,Account Update,Medium,No,14.9,Network Issue,APAC,API,Risk Scoring Engine,0,883.12
413,2023-11-28,Card Transactions,Low,Yes,9.3,User Error,APAC,Mobile,Risk Scoring Engine,0,1525.42
11047,2023-11-28,Account Update,Low,No,7.8,Policy Exception,LATAM,Branch,Customer Onboarding,1,672.43
4588,2023-11-28,API Failure,Low,No,9.6,Vendor Delay,EMEA,Branch,Customer Onboarding,0,2839.7
3117,2023-11-28,Settlement Delay,Critical,No,13.3,Policy Exception,LATAM,Mobile,Core Banking,0,1482.57
2979,2023-11-28,Account Update,Low,No,12.3,Network Issue,North America,Web,Risk Scoring Engine,0,2518.26
1452,2023-11-28,Settlement Delay,Low,No,8.7,Policy Exception,APAC,Mobile,Payments Gateway,0,47690.49
4933,2023-11-29,Payments,Low,Yes,8.6,User Error,LATAM,API,Customer Onboarding,0,162.51
3745,2023-11-29,Login/Authentication,Low,No,4.0,System Error,North America,API,Data Warehouse,0,29986.8
10438,2023-11-29,Payments,High,No,5.2,Configuration Issue,EMEA,Mobile,Risk Scoring Engine,0,2707.68
9167,2023-11-29,Settlement Delay,Low,No,14.7,User Error,North America,Mobile,Risk Scoring Engine,1,1456.76
1360,2023-11-29,Account Update,Low,No,10.5,User Error,APAC,API,Data Warehouse,0,660.33
11498,2023-11-29,Fraud Alert,Low,No,8.1,Configuration Issue,EMEA,Web,Risk Scoring Engine,0,678.94
11920,2023-11-29,Login/Authentication,Low,No,1.1,Network Issue,LATAM,Web,Risk Scoring Engine,0,2547.22
7104,2023-11-29,Card Transactions,High,Yes,13.6,System Error,LATAM,Branch,Core Banking,1,450.89
1575,2023-11-29,Card Transactions,Low,No,6.4,Policy Exception,LATAM,Mobile,Risk Scoring Engine,0,723.8
10090,2023-11-29,Card Transactions,Low,Yes,10.5,System Error,EMEA,Web,Payments Gateway,0,23.49
201,2023-11-29,Login/Authentication,Low,No,12.2,Network Issue,LATAM,Mobile,Core Banking,0,632.05
4635,2023-11-29,Funds Transfer,Medium,No,14.4,Configuration Issue,North America,Mobile,Data Warehouse,0,1256.3
1047,2023-11-29,Fraud Alert,Low,No,5.9,System Error,LATAM,Mobile,Authentication Server,0,204.83
5503,2023-11-29,Fraud Alert,Medium,No,16.6,Configuration Issue,EMEA,Mobile,Customer Onboarding,0,1663.23
9510,2023-11-29,Account Update,Medium,No,3.8,User Error,North America,API,Core Banking,0,2053.6
6630,2023-11-29,Card Transactions,Medium,No,16.5,Policy Exception,EMEA,API,Authentication Server,0,2989.87
6978,2023-11-29,Payments,High,No,11.5,Vendor Delay,APAC,Mobile,Authentication Server,0,2785.37
6335,2023-11-29,Fraud Alert,Low,No,10.3,Configuration Issue,North America,Web,Risk Scoring Engine,0,525.44
9844,2023-11-29,Login/Authentication,Medium,No,7.4,User Error,EMEA,API,Authentication Server,0,224.64
11229,2023-11-29,Fraud Alert,Low,No,16.4,System Error,North America,API,Risk Scoring Engine,0,1568.27
10990,2023-11-30,Settlement Delay,Low,No,7.3,Vendor Delay,APAC,API,Payments Gateway,0,2829.98
11945,2023-11-30,Login/Authentication,Low,No,13.0,Policy Exception,EMEA,Mobile,Payments Gateway,0,544.03
11037,2023-11-30,Settlement Delay,Medium,No,12.0,User Error,APAC,Web,Payments Gateway,1,2381.47
6597,2023-11-30,Card Transactions,Medium,No,23.4,Network Issue,APAC,Web,Customer Onboarding,0,1578.35
1106,2023-11-30,Fraud Alert,Medium,Yes,9.3,User Error,EMEA,Branch,Customer Onboarding,0,637.31
3188,2023-11-30,Funds Transfer,Low,No,13.3,Network Issue,North America,Mobile,Risk Scoring Engine,0,2673.3
1266,2023-11-30,Login/Authentication,Low,Yes,9.7,Network Issue,North America,Web,Core Banking,0,22499.45
5361,2023-11-30,Settlement Delay,High,No,11.6,Vendor Delay,EMEA,Branch,Risk Scoring Engine,0,2269.22
955,2023-11-30,Settlement Delay,Medium,No,9.1,Policy Exception,North America,Branch,Data Warehouse,0,2386.11
6889,2023-11-30,API Failure,Low,Yes,8.7,Vendor Delay,LATAM,Web,Payments Gateway,1,2330.92
2921,2023-11-30,Funds Transfer,Low,Yes,15.2,Network Issue,EMEA,Branch,Customer Onboarding,1,2673.16
6084,2023-11-30,API Failure,Low,No,3.7,User Error,LATAM,Mobile,Data Warehouse,0,2119.4
2314,2023-11-30,Account Update,Low,No,7.4,System Error,North America,Branch,Data Warehouse,0,826.55
11097,2023-11-30,Fraud Alert,Low,No,9.9,Vendor Delay,North America,Web,Data Warehouse,1,1424.48
213,2023-11-30,Login/Authentication,High,No,9.7,Vendor Delay,APAC,Web,Authentication Server,0,1687.47
4524,2023-11-30,Account Update,Low,No,10.6,Network Issue,LATAM,Web,Payments Gateway,0,1066.98
6581,2023-11-30,Login/Authentication,Low,Yes,16.3,Configuration Issue,APAC,Mobile,Authentication Server,0,2610.15
10471,2023-11-30,Login/Authentication,Low,No,10.1,User Error,APAC,Mobile,Data Warehouse,0,1368.43
7581,2023-12-01,API Failure,Medium,Yes,9.1,Policy Exception,North America,API,Core Banking,0,2438.34
3047,2023-12-01,Funds Transfer,Low,No,10.9,Configuration Issue,APAC,Branch,Data Warehouse,0,1963.35
992,2023-12-01,Funds Transfer,Medium,Yes,10.5,Network Issue,APAC,Web,Core Banking,0,907.18
1943,2023-12-01,Card Transactions,Low,No,12.5,Vendor Delay,LATAM,Mobile,Authentication Server,1,1198.09
10797,2023-12-01,Funds Transfer,Low,No,6.2,User Error,LATAM,Branch,Payments Gateway,0,1920.1
327,2023-12-01,Funds Transfer,Low,No,7.5,Network Issue,North America,Web,Risk Scoring Engine,0,848.05
4952,2023-12-01,Account Update,Low,No,14.0,Policy Exception,APAC,Mobile,Risk Scoring Engine,0,433.97
4953,2023-12-01,Card Transactions,Low,No,13.0,Vendor Delay,EMEA,API,Core Banking,0,565.15
10851,2023-12-01,Funds Transfer,High,No,9.0,Network Issue,EMEA,API,Risk Scoring Engine,0,1988.1
5598,2023-12-01,Fraud Alert,High,No,14.9,Vendor Delay,North America,Web,Authentication Server,0,2363.28
2199,2023-12-01,Fraud Alert,High,No,6.8,User Error,LATAM,Web,Data Warehouse,0,47464.58
9468,2023-12-01,Account Update,Low,No,9.8,Configuration Issue,APAC,Branch,Risk Scoring Engine,1,1445.94
3075,2023-12-01,Account Update,Medium,No,5.3,Network Issue,APAC,API,Core Banking,0,2170.83
11420,2023-12-01,Funds Transfer,Low,No,8.3,Vendor Delay,APAC,Web,Data Warehouse,0,1452.87
8289,2023-12-01,Fraud Alert,High,No,15.3,System Error,LATAM,Web,Data Warehouse,1,1754.44
2594,2023-12-01,Account Update,Medium,No,13.4,Policy Exception,APAC,API,Authentication Server,0,2957.63
11337,2023-12-01,Funds Transfer,Low,Yes,7.2,Configuration Issue,North America,Web,Risk Scoring Engine,1,1393.05
555,2023-12-01,Payments,Low,No,8.5,Configuration Issue,North America,Web,Payments Gateway,0,1193.29
2074,2023-12-01,Account Update,Low,No,10.4,Policy Exception,North America,Web,Data Warehouse,0,2618.88
4556,2023-12-01,Login/Authentication,Low,No,14.3,Policy Exception,North America,Branch,Data Warehouse,0,1186.16
1517,2023-12-01,Account Update,Medium,No,11.2,Network Issue,North America,Web,Core Banking,0,229.09
10456,2023-12-01,Account Update,Low,No,10.8,System Error,LATAM,Mobile,Customer Onboarding,0,1311.43
8040,2023-12-01,API Failure,High,Yes,8.0,System Error,North America,Branch,Core Banking,0,1323.14
2780,2023-12-01,Funds Transfer,Medium,Yes,9.5,System Error,North America,Mobile,Authentication Server,0,863.37
1577,2023-12-01,Payments,Low,No,14.6,Network Issue,LATAM,API,Core Banking,0,3180.81
9157,2023-12-01,Fraud Alert,High,No,12.4,Configuration Issue,North America,Web,Authentication Server,0,2505.07
2833,2023-12-01,API Failure,Low,No,12.7,Vendor Delay,EMEA,Web,Core Banking,1,1017.47
2851,2023-12-01,Funds Transfer,Low,Yes,19.7,Vendor Delay,North America,API,Payments Gateway,0,1482.83
4871,2023-12-01,Login/Authentication,Low,Yes,15.0,Configuration Issue,APAC,Mobile,Authentication Server,0,1199.76
5043,2023-12-01,API Failure,Medium,No,7.7,System Error,EMEA,Mobile,Authentication Server,1,1042.9
6875,2023-12-01,Card Transactions,Medium,No,3.1,User Error,North America,API,Authentication Server,0,2265.15
7705,2023-12-01,Account Update,Medium,Yes,8.0,Configuration Issue,APAC,Branch,Risk Scoring Engine,0,1516.72
4321,2023-12-02,Card Transactions,Low,Yes,14.2,System Error,APAC,Branch,Authentication Server,1,2497.77
4423,2023-12-02,Card Transactions,Low,No,5.2,Policy Exception,LATAM,Branch,Data Warehouse,1,2337.36
8840,2023-12-02,Funds Transfer,Medium,Yes,12.9,User Error,EMEA,Branch,Core Banking,0,2044.49
7845,2023-12-02,API Failure,Low,No,7.5,Network Issue,APAC,API,Authentication Server,0,2638.94
8488,2023-12-02,Settlement Delay,Low,Yes,7.2,Configuration Issue,North America,API,Risk Scoring Engine,0,1285.63
6650,2023-12-02,Funds Transfer,High,No,6.6,Network Issue,EMEA,Mobile,Risk Scoring Engine,0,774.5
3444,2023-12-02,Card Transactions,Low,No,12.4,System Error,APAC,Web,Data Warehouse,0,968.28
11385,2023-12-02,Funds Transfer,Medium,Yes,12.3,Policy Exception,North America,Branch,Authentication Server,0,1035.35
4950,2023-12-02,Payments,Critical,No,6.5,Configuration Issue,APAC,API,Payments Gateway,0,2950.48
4628,2023-12-02,API Failure,Low,Yes,12.3,Vendor Delay,EMEA,API,Core Banking,0,538.04
11827,2023-12-02,Account Update,Medium,No,4.6,User Error,North America,API,Data Warehouse,1,927.93
10238,2023-12-02,Login/Authentication,High,No,1.1,Vendor Delay,LATAM,Branch,Risk Scoring Engine,0,1661.08
2403,2023-12-02,Funds Transfer,Low,No,10.8,User Error,APAC,Mobile,Data Warehouse,0,1164.29
5030,2023-12-02,Account Update,Low,No,16.3,Network Issue,LATAM,Branch,Authentication Server,0,2498.78
3487,2023-12-02,Settlement Delay,High,No,7.0,Network Issue,EMEA,API,Authentication Server,0,37758.42
270,2023-12-02,Funds Transfer,Low,No,17.4,User Error,APAC,Branch,Core Banking,0,1741.85
